Season,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,326,Doug McDermott,SF,26,TOT,81,4,1768,4.8,10.3,0.467,1.9,4.4,0.426,3,5.9,0.497,1.3,1.6,0.79,0.8,3.3,4.1,1.6,0.4,0.3,1.1,2.5,12.8
2018,327,JaVale McGee,C,30,GSW,65,17,615,8,12.8,0.621,0,0.4,0,8,12.5,0.638,2.2,3,0.731,3.5,6.4,9.9,1.9,1.2,3.3,1.6,5.3,18.1
2018,328,Rodney McGruder,SG,26,MIA,18,2,299,4.3,8.8,0.493,1.8,4.2,0.429,2.5,4.6,0.553,0.5,1,0.5,1.3,2.5,4,2,1,0.4,0.5,2.5,11
2018,329,Trey McKinney-Jones,SG,27,IND,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2018,330,Alfonzo McKinnie,SF,25,TOR,14,0,53,5.4,10.2,0.533,2,6.1,0.333,3.4,4.1,0.833,1.4,2,0.667,0.7,4.1,4.8,0.7,0.7,0.7,2,5.4,14.3
2018,331,Ben McLemore,SG,24,MEM,56,17,1091,5.2,12.3,0.421,1.8,5.2,0.346,3.4,7.1,0.477,1.7,2.1,0.828,1.1,3.5,4.6,1.7,1.3,0.5,2,4.6,13.9
2018,332,Josh McRoberts,PF,30,DAL,2,0,6,0,6,0,0,6,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,12,0
2018,333,Jodie Meeks,SG,30,WAS,77,0,1119,5.1,12.6,0.399,2.3,6.8,0.343,2.7,5.9,0.464,3.2,3.8,0.863,0.5,3.6,4.1,2.3,0.9,0.1,1.2,1.8,15.7
2018,334,Salah Mejri,C,31,DAL,61,1,729,4.3,6.8,0.642,0,0.1,0,4.3,6.6,0.657,1.9,3.3,0.576,4.2,8,12.1,1.7,1.1,3.3,1.9,6,10.6
2018,335,Jordan Mickey,PF,23,MIA,23,3,284,4.9,10.4,0.476,0.3,2,0.125,4.7,8.4,0.561,1.6,2.4,0.684,2.3,8,10.3,1.1,0.8,1.3,2.3,4.6,11.8
2018,336,Khris Middleton,SF,26,MIL,82,82,2982,7.2,15.4,0.466,1.8,4.9,0.359,5.4,10.4,0.517,3.9,4.4,0.884,0.5,4.6,5.2,4,1.4,0.3,2.3,3.3,19.9
2018,337,C.J. Miles,SF,30,TOR,70,3,1337,6.1,16.1,0.379,4.4,12.2,0.361,1.7,3.9,0.434,2.2,2.6,0.835,0.5,3.6,4.1,1.5,1,0.6,1.1,3.6,18.8
2018,338,Darius Miller,SF,27,NOP,82,3,1944,4,9,0.444,2.7,6.6,0.411,1.3,2.4,0.535,1.1,1.2,0.866,0.3,2.7,3,2.1,0.5,0.3,1.1,3,11.8
2018,339,Malcolm Miller,SF,24,TOR,15,4,126,3.7,8,0.464,2.3,6,0.381,1.4,2,0.714,1.1,1.1,1,1.1,3.1,4.3,0.9,0.3,0.6,1.4,2.9,10.9
2018,340,Patty Mills,PG,29,SAS,82,36,2107,4.8,11.7,0.411,2.6,7.1,0.372,2.2,4.6,0.47,1.8,2,0.89,0.4,2.2,2.6,3.9,0.9,0.2,1.8,2.2,14
2018,341,Paul Millsap,PF,32,DEN,38,37,1143,6.4,13.7,0.464,1.2,3.6,0.345,5.1,10.1,0.506,3.5,5.1,0.696,2,5.7,7.7,3.3,1.2,1.4,2.3,3.1,17.5
2018,342,Nikola Mirotić,PF,26,TOT,55,14,1494,7.4,16.5,0.447,3.3,8.6,0.377,4.1,7.9,0.525,2.7,3.3,0.818,1.4,8.3,9.8,1.9,1.1,0.9,1.5,2.6,20.7
2018,343,Donovan Mitchell,SG,21,UTA,79,71,2638,8.1,18.6,0.437,2.6,7.5,0.34,5.6,11.1,0.502,3.3,4.1,0.805,0.7,3.3,4,4,1.6,0.4,2.9,2.9,22.1
2018,344,Naz Mitrou-Long,SG,24,UTA,1,0,1,36,36,1,36,36,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,108
2018,345,Malik Monk,SG,19,CHO,63,0,854,6.4,17.9,0.36,3.5,10.2,0.342,3,7.7,0.385,1.3,1.6,0.842,0.3,2.4,2.8,3.8,0.8,0.4,2.1,2.5,17.7
2018,346,Greg Monroe,C,27,TOT,51,14,1040,7.5,13.4,0.565,0,0,NA,7.5,13.4,0.565,3,4.1,0.739,3.8,8.3,12.1,3.9,1.5,0.8,3.3,3.3,18.1
2018,347,Luis Montero,SG,24,DET,2,0,8,0,4.5,0,0,0,NA,0,4.5,0,0,0,NA,0,9,9,0,0,0,9,0,0
2018,348,Ben Moore,PF,22,IND,2,0,9,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4,4,4,0,0,0,16,0
2018,349,E'Twaun Moore,SG,28,NOP,82,80,2586,5.9,11.6,0.508,1.8,4.2,0.425,4.1,7.4,0.556,0.7,0.9,0.706,0.8,2.5,3.3,2.6,1.1,0.2,1.4,2.5,14.2
2018,350,Eric Moreland,PF,26,DET,67,3,805,3,5.5,0.541,0,0,NA,3,5.5,0.541,0.5,1.3,0.379,3.6,8.8,12.4,3.5,1.4,2.3,1.9,5.2,6.4
2018,351,Jaylen Morris,SG,22,ATL,6,0,98,4.8,11.8,0.406,0.7,3.7,0.2,4,8.1,0.5,0,0,NA,0.7,5.1,5.9,2.6,0.7,0.4,2.2,0.7,10.3
2018,352,Marcus Morris,PF,28,BOS,54,21,1447,6.5,15.2,0.429,2.1,5.8,0.368,4.4,9.4,0.467,3.1,3.8,0.805,1.1,6.1,7.2,1.8,0.9,0.3,1.6,2.5,18.3
2018,353,Markieff Morris,PF,28,WAS,73,73,1968,6,12.6,0.48,1.4,3.8,0.367,4.6,8.8,0.529,1.9,2.3,0.82,1.4,6.1,7.5,2.6,1,0.7,2.3,4,15.4
2018,354,Monte Morris,PG,22,DEN,3,0,25,5.8,8.6,0.667,0,1.4,0,5.8,7.2,0.8,2.9,2.9,1,0,2.9,2.9,10.1,4.3,0,1.4,1.4,14.4
2018,355,Johnathan Motley,PF,22,DAL,11,4,176,8.2,15.3,0.533,0.2,1.2,0.167,8,14.1,0.565,3.1,5.7,0.536,2.9,7.2,10,1.4,0.6,0.4,1.8,3.7,19.6
2018,356,Timofey Mozgov,C,31,BRK,31,13,359,5.2,9.3,0.559,0.4,1.8,0.222,4.8,7.5,0.64,2.3,3,0.767,3.2,6.6,9.8,1.1,0.5,1.3,3.3,3.9,13.1
2018,357,Emmanuel Mudiay,PG,21,TOT,64,14,1245,5.9,15.2,0.388,1.4,4.3,0.318,4.5,10.9,0.415,2.8,3.7,0.76,0.8,3.6,4.4,6,1.2,0.3,3.3,2.3,16
2018,358,Shabazz Muhammad,SF-SG,25,TOT,43,2,418,7.2,16.2,0.447,0.6,2.3,0.259,6.6,13.9,0.478,3.4,4.3,0.78,2,4.6,6.5,1.2,0.8,0.3,0.5,2.6,18.4
2018,359,Xavier Munford,SG,25,MIL,6,0,21,1.7,10.3,0.167,0,3.4,0,1.7,6.9,0.25,1.7,3.4,0.5,1.7,0,1.7,6.9,1.7,0,3.4,6.9,5.1
2018,360,Dejounte Murray,PG,21,SAS,81,48,1743,5.6,12.6,0.443,0.2,0.7,0.265,5.4,11.9,0.454,2.2,3.1,0.709,2.3,7.2,9.5,4.8,2,0.6,2.8,3.1,13.5
2018,361,Jamal Murray,PG,20,DEN,81,80,2565,6.7,14.9,0.451,2.3,6.1,0.378,4.4,8.8,0.502,3.2,3.6,0.905,1.2,3,4.2,3.8,1.1,0.4,2.4,2.4,19
2018,362,Mike Muscala,C,26,ATL,53,7,1060,4.9,10.6,0.458,2.1,5.7,0.371,2.8,4.9,0.559,1.9,2.1,0.919,1.9,5.9,7.8,1.7,1.1,0.9,1.4,2.7,13.8
2018,363,Abdel Nader,SF,24,BOS,48,1,522,3.4,10.3,0.336,1.6,4.5,0.354,1.9,5.8,0.321,1.6,2.7,0.59,0.9,4,4.9,1.8,1,0.7,2.3,3.1,10.1
2018,364,Larry Nance Jr.,C,25,TOT,66,27,1421,6.1,10.5,0.581,0.1,0.3,0.167,6,10.2,0.594,2.3,3.5,0.664,4.1,7.4,11.5,2.1,2.2,1,1.3,4.4,14.5
2018,365,Shabazz Napier,PG,26,POR,74,10,1535,5.2,12.5,0.42,1.9,5.1,0.376,3.3,7.3,0.45,2.7,3.2,0.841,0.6,3.4,4,3.5,1.9,0.3,2.1,2,15.1
2018,366,Jameer Nelson,PG,35,TOT,50,0,1013,3.4,8.7,0.389,1.5,4.4,0.331,1.9,4.3,0.45,0.6,0.7,0.8,0.5,3.2,3.7,6.4,1,0.1,2.4,2.9,8.8
2018,367,Raul Neto,PG,25,UTA,41,0,498,5,10.9,0.457,1.4,3.4,0.404,3.6,7.5,0.481,1.9,2.5,0.743,0.5,3,3.5,5.4,0.9,0.3,2.6,2.7,13.2
2018,368,Georges Niang,PF,24,UTA,9,0,32,4.5,12.4,0.364,0,4.5,0,4.5,7.9,0.571,1.1,2.3,0.5,3.4,6.8,10.1,3.4,2.3,0,3.4,1.1,10.1
2018,369,Joakim Noah,C,32,NYK,7,0,40,4.5,9,0.5,0,0,NA,4.5,9,0.5,1.8,3.6,0.5,5.4,7.2,12.6,3.6,1.8,1.8,3.6,4.5,10.8
2018,370,Nerlens Noel,C,23,DAL,30,6,472,4.2,8,0.524,0,0.1,0,4.2,7.9,0.529,1.6,2.1,0.75,3.7,9.2,12.8,1.5,2.4,1.7,2,4.5,10
2018,371,Lucas Nogueira,C,25,TOR,49,3,418,4.2,6.9,0.613,0.4,1.6,0.263,3.8,5.3,0.721,1.6,2.4,0.679,1.6,5.9,7.5,1.9,2,3.7,1.4,4.2,10.5
2018,372,Dirk Nowitzki,C,39,DAL,77,77,1900,6.6,14.4,0.456,2.6,6.4,0.409,3.9,8,0.494,1.8,2,0.898,0.4,7.9,8.3,2.3,0.8,0.9,1,2.8,17.6
2018,373,Frank Ntilikina,PG,19,NYK,78,9,1706,3.8,10.6,0.364,1.1,3.3,0.318,2.8,7.2,0.385,1,1.4,0.721,0.8,3,3.7,5.3,1.4,0.4,2.8,3.8,9.8
2018,374,Jusuf Nurkić,C,23,POR,79,79,2088,8.3,16.4,0.505,0,0.1,0,8.3,16.3,0.508,3,4.7,0.63,3.3,8.9,12.2,2.5,1.1,1.9,3.2,4.3,19.5
2018,375,David Nwaba,SG,25,CHI,70,21,1646,4.4,9.3,0.478,0.4,1.1,0.346,4,8.1,0.496,2.9,4.4,0.655,1.9,5.2,7.1,2.3,1.3,0.6,1.7,3.5,12.1
2018,376,Johnny O'Bryant,PF,24,CHO,36,0,379,6.5,16.2,0.398,1.3,4.1,0.326,5.1,12.2,0.422,2,2.4,0.84,2.8,6.1,8.8,1.3,0.9,0.6,1.4,4.3,16.2
2018,377,Royce O'Neale,SF,24,UTA,69,4,1150,3.8,8.9,0.423,1.3,3.7,0.356,2.4,5.2,0.47,1.9,2.4,0.803,0.8,6.6,7.4,3,1.1,0.5,1.7,3.3,10.7
2018,378,Kyle O'Quinn,C,27,NYK,77,10,1387,5.8,10,0.583,0.1,0.4,0.235,5.7,9.5,0.599,2.5,3.3,0.772,3.1,9.1,12.2,4.1,0.9,2.5,2.6,5,14.3
2018,379,Semi Ojeleye,PF,23,BOS,73,0,1150,2,5.9,0.346,1.3,3.9,0.32,0.8,2,0.397,0.8,1.3,0.61,1.2,3.9,5,0.6,0.7,0.1,0.8,2.8,6.1
2018,380,Emeka Okafor,C,35,NOP,26,19,353,4.9,9.7,0.505,0,0,NA,4.9,9.7,0.505,1.8,2.2,0.818,4.8,7.4,12.2,0.8,0.8,2.5,1.3,3.1,11.6
2018,381,Jahlil Okafor,C,22,TOT,28,0,353,7.9,14.1,0.558,0.1,0.4,0.25,7.8,13.7,0.567,2.1,3,0.724,2.1,6.5,8.7,1.2,0.3,1.8,2.1,5.2,17.9
2018,382,Victor Oladipo,SG,25,IND,75,75,2552,9,18.9,0.477,2.3,6.1,0.371,6.8,12.8,0.528,4.1,5.2,0.799,0.7,4.8,5.5,4.6,2.5,0.8,3.1,2.5,24.5
2018,383,Kelly Olynyk,PF,26,MIA,76,22,1779,6.4,12.9,0.497,2.1,5.7,0.379,4.2,7.2,0.59,2.7,3.5,0.77,1.8,6.9,8.7,4.2,1.3,0.7,3,4.5,17.6
2018,384,Chinanu Onuaku,C,21,HOU,1,0,22,3.3,8.2,0.4,0,0,NA,3.3,8.2,0.4,0,0,NA,1.6,4.9,6.5,1.6,0,0,4.9,6.5,6.5
2018,385,Cedi Osman,SF,22,CLE,61,12,672,4.8,10,0.484,1.7,4.7,0.368,3.1,5.3,0.586,1.4,2.5,0.565,1,5.4,6.4,2.2,1.2,0.2,1.7,4.2,12.7
2018,386,Kelly Oubre Jr.,SF,22,WAS,81,11,2231,5.1,12.7,0.403,2,6,0.341,3.1,6.8,0.456,3.1,3.8,0.82,1,4.9,5.9,1.6,1.3,0.6,1.5,3.8,15.4
2018,387,Zaza Pachulia,C,33,GSW,69,57,972,5.5,9.8,0.564,0,0,0,5.5,9.7,0.567,2.8,3.4,0.806,3.3,8.6,11.9,4,1.4,0.6,2.7,4.5,13.8
2018,388,Marcus Paige,PG,24,CHO,5,0,28,5.1,18,0.286,2.6,10.3,0.25,2.6,7.7,0.333,2.6,2.6,1,0,5.1,5.1,3.9,0,0,0,0,15.4
2018,389,Georgios Papagiannis,C,20,TOT,17,0,122,5.3,12.4,0.429,0,0,NA,5.3,12.4,0.429,0,0,NA,3.8,7.1,10.9,2.7,1.2,1.8,2.4,3.5,10.6
2018,390,Jabari Parker,PF,22,MIL,31,3,743,7.8,16.1,0.482,1.5,3.9,0.383,6.3,12.2,0.514,1.9,2.6,0.741,2,5.3,7.3,2.9,1.2,0.5,2.2,2.4,18.9
2018,391,Tony Parker,PG,35,SAS,55,21,1071,6,13,0.459,0.3,1.2,0.27,5.6,11.8,0.479,1.8,2.6,0.705,0.2,3,3.2,6.6,0.9,0,2.3,1.7,14.2
2018,392,Chandler Parsons,SF,29,MEM,36,8,691,5.6,12.2,0.462,2.7,6.3,0.421,3,5.9,0.504,0.9,1.4,0.63,0.7,4,4.7,3.6,0.9,0.6,1.8,2.8,14.8
2018,393,Patrick Patterson,PF,28,OKC,82,3,1270,3,7.5,0.398,1.9,4.8,0.386,1.1,2.7,0.421,1.1,1.3,0.87,0.9,4.6,5.5,1.6,1.4,0.7,0.9,2.5,9
2018,394,Justin Patton,C,20,MIN,1,0,4,9,18,0.5,0,0,NA,9,18,0.5,0,0,NA,0,0,0,0,9,0,0,9,18
2018,395,Brandon Paul,SG,26,SAS,64,2,576,3.4,7.9,0.433,0.9,3.4,0.278,2.5,4.6,0.548,1.4,2.7,0.512,0.4,3.9,4.2,2.3,1.6,0.4,1.8,3.6,9.2
2018,396,Chris Paul,PG,32,HOU,58,58,1847,7.2,15.6,0.46,2.8,7.4,0.38,4.3,8.2,0.532,4,4.3,0.919,0.7,5.4,6.1,8.9,1.9,0.3,2.5,2.7,21.1
2018,397,Adreian Payne,PF,26,ORL,5,0,43,5.9,8.4,0.7,1.7,2.5,0.667,4.2,5.9,0.714,4.2,5,0.833,1.7,5.9,7.5,0,1.7,0,1.7,5,17.6
2018,398,Cameron Payne,PG,23,CHI,25,14,582,5.4,13.3,0.405,2.2,5.6,0.385,3.2,7.7,0.419,0.7,1,0.75,1.1,3.2,4.3,7,1.6,0.6,2.2,2.7,13.7
2018,399,Elfrid Payton,PG,23,TOT,63,63,1808,6.6,13.3,0.493,0.6,1.8,0.326,6,11.4,0.52,2.2,3.3,0.649,1.3,4.2,5.5,7.8,1.7,0.4,3.3,2.9,15.9
2018,400,Gary Payton II,PG,25,TOT,23,6,221,4.9,12.1,0.405,1,4.1,0.24,3.9,8,0.49,0.5,1.5,0.333,2.1,5,7.2,3.4,1.1,0.5,1.1,4.9,11.2
2018,401,Kendrick Perkins,C,33,CLE,1,0,15,2.4,4.8,0.5,0,0,NA,2.4,4.8,0.5,2.4,4.8,0.5,0,2.4,2.4,4.8,2.4,0,2.4,2.4,7.2
2018,402,London Perrantes,PG,23,CLE,14,0,66,1.1,7.1,0.154,0,1.6,0,1.1,5.5,0.2,1.6,2.7,0.6,0.5,1.6,2.2,2.7,1.1,0.5,0.5,3.3,3.8
2018,403,Alec Peters,PF,22,PHO,20,0,225,4.5,11.8,0.378,2.9,9.3,0.31,1.6,2.6,0.625,1.3,1.6,0.8,1.3,4.6,5.9,1.9,0.3,0.3,0.6,2.1,13.1
2018,404,Marshall Plumlee,C,25,MIL,8,0,52,0.7,2.1,0.333,0,0,NA,0.7,2.1,0.333,8.3,11.1,0.75,2.8,9,11.8,1.4,0,0.7,2.1,6.9,9.7
2018,405,Mason Plumlee,C,27,DEN,74,26,1439,5.5,9.2,0.601,0,0,0,5.5,9.2,0.602,2.1,4.5,0.458,3.3,6.7,10,3.6,1.2,2,2.6,4.6,13.1
2018,406,Miles Plumlee,C,29,ATL,55,35,918,4.1,7.1,0.583,0,0,NA,4.1,7.1,0.583,1.1,2.4,0.45,3,5.9,8.9,1.8,0.7,1.2,2.5,3.1,9.3
2018,407,Jakob Poeltl,C,22,TOR,82,0,1524,6,9.1,0.659,0,0,0.5,6,9,0.66,1.4,2.4,0.594,3.9,5.4,9.3,1.3,0.9,2.4,2,5,13.4
2018,408,Quincy Pondexter,SF,29,CHI,23,1,196,2.6,9,0.286,0.6,4,0.136,2,5,0.407,2.6,3.1,0.824,1.5,3.5,5,1.7,1.5,0.4,2,4.4,8.3
2018,409,Otto Porter,SF,24,WAS,77,77,2432,6.6,13.1,0.503,2,4.6,0.441,4.5,8.5,0.537,1.6,1.9,0.828,1.5,5.8,7.3,2.3,1.7,0.6,1.1,2.2,16.8
2018,410,Bobby Portis,PF,22,CHI,73,4,1643,8.4,17.8,0.471,1.8,4.9,0.359,6.6,12.9,0.514,2.6,3.4,0.769,3.5,7.4,10.9,2.7,1.1,0.5,2.3,2.8,21.1
2018,411,Kristaps Porziņģis,PF,22,NYK,48,48,1553,9,20.6,0.439,2.1,5.3,0.395,7,15.3,0.454,5.1,6.4,0.793,1.4,5.9,7.3,1.3,0.8,2.7,2.2,3.3,25.2
2018,412,Dwight Powell,C,26,DAL,79,25,1672,5.5,9.3,0.593,0.6,1.8,0.333,4.9,7.4,0.656,2.9,4,0.719,2.9,6.7,9.6,2,1.4,0.7,1.3,4,14.4
2018,413,Norman Powell,SG,24,TOR,70,18,1062,5.1,12.7,0.401,1.8,6.3,0.285,3.3,6.4,0.516,1.1,1.3,0.821,0.5,3.6,4,3,1.3,0.5,2.2,3.8,13.1
2018,414,Alex Poythress,PF,24,IND,25,0,104,3.8,9,0.423,1.4,3.8,0.364,2.4,5.2,0.467,0,0,NA,2.4,3.5,5.9,0.7,1,0.3,0.7,5.5,9
2018,415,Jacob Pullen,PG,28,PHI,3,0,6,6,12,0.5,0,6,0,6,6,1,0,0,NA,0,0,0,0,0,0,6,0,12
2018,416,Rodney Purvis,SG,23,ORL,16,2,290,4.3,13.3,0.327,1.6,6.5,0.25,2.7,6.8,0.4,1.6,1.9,0.867,0.1,3.2,3.4,2.1,0.4,0.4,1.2,3.2,11.9
2018,417,Zhou Qi,C,22,HOU,18,0,124,1.7,9.3,0.188,0.6,5.5,0.105,1.2,3.8,0.308,2.3,3.5,0.667,1.7,4.6,6.4,0.6,0.6,4.1,2.9,4.1,6.4
2018,418,Tim Quarterman,SG,23,HOU,3,0,13,2.8,8.3,0.333,0,5.5,0,2.8,2.8,1,5.5,5.5,1,0,8.3,8.3,2.8,0,0,5.5,2.8,11.1
2018,419,Ivan Rabb,PF,20,MEM,36,5,516,6,10.6,0.566,0,0,NA,6,10.6,0.566,2,2.5,0.806,3.7,7.3,11,2.2,0.8,0.9,2.4,3.8,14
2018,420,Julius Randle,C,23,LAL,82,49,2190,8.3,14.9,0.558,0.2,0.7,0.222,8.1,14.1,0.575,5,7,0.718,3,7.8,10.8,3.5,0.7,0.7,3.5,4.5,21.7
2018,421,Zach Randolph,PF,36,SAC,59,57,1508,8.6,18.2,0.473,1.2,3.5,0.347,7.4,14.7,0.503,2,2.6,0.785,2.3,7.2,9.5,3,1,0.2,2.8,2.8,20.5
2018,422,Xavier Rathan-Mayes,SG,23,MEM,5,0,118,3.7,12.8,0.286,0.3,4.3,0.071,3.4,8.5,0.393,1.2,2.7,0.444,0,1.5,1.5,5.5,1.8,0.9,3.4,5.5,8.8
2018,423,J.J. Redick,SG,33,PHI,70,70,2116,6.9,15,0.46,3.3,7.8,0.42,3.6,7.1,0.504,3.4,3.7,0.904,0.2,2.9,3,3.6,0.6,0.1,1.8,2.1,20.4
2018,424,Davon Reed,SG,22,PHO,21,1,242,3.3,11.3,0.289,1.6,5.7,0.289,1.6,5.7,0.289,1.2,1.8,0.667,0.3,5.5,5.8,1.9,1.5,0.3,1.5,2.5,9.4
2018,425,Willie Reed,C,27,TOT,42,5,428,6.8,10.2,0.669,0.1,0.2,0.5,6.7,10,0.672,2.7,4.6,0.582,2.9,7.2,10.2,0.8,0.8,1.9,1.6,4.7,16.4
2018,426,Josh Richardson,SF,24,MIA,81,81,2689,5.3,11.8,0.451,1.7,4.5,0.378,3.6,7.3,0.495,1.6,1.9,0.845,0.9,2.9,3.8,3.1,1.6,1,1.9,2.7,14
2018,427,Malachi Richardson,SG,22,TOT,26,4,324,3.3,10,0.333,1.3,4.4,0.3,2,5.6,0.36,1.9,2.4,0.773,0.6,3.2,3.8,1.4,1.1,0.1,1.1,3,9.9
2018,428,Austin Rivers,SG,25,LAC,61,59,2057,6,14.1,0.424,2.4,6.3,0.378,3.6,7.8,0.461,1.8,2.8,0.642,0.5,2.1,2.5,4.2,1.3,0.3,1.9,2.7,16.1
2018,429,Andre Roberson,SG,26,OKC,39,39,1037,3,5.6,0.537,0.3,1.2,0.222,2.7,4.4,0.627,0.4,1.3,0.316,2.6,3.8,6.4,1.6,1.6,1.2,1,3.1,6.7
2018,430,Devin Robinson,SF,22,WAS,1,0,13,2.8,8.3,0.333,0,0,NA,2.8,8.3,0.333,0,0,NA,5.5,8.3,13.8,0,2.8,0,0,5.5,5.5
2018,431,Glenn Robinson III,SF,24,IND,23,1,338,3.8,9.1,0.424,1.5,3.6,0.412,2.3,5.4,0.431,1,1.2,0.818,1.2,2.8,3.9,1.8,1.4,0.1,0.5,1.5,10.1
2018,432,Rajon Rondo,PG,31,NOP,65,63,1705,4.9,10.4,0.468,1.1,3.2,0.333,3.8,7.3,0.526,0.5,1,0.543,0.7,4.9,5.6,11.3,1.5,0.2,3.2,2.5,11.3
2018,433,Derrick Rose,PG,29,TOT,25,7,420,6.9,15.9,0.435,0.6,2.6,0.233,6.3,13.4,0.474,3.4,3.9,0.87,1.1,1.9,3,3.2,0.6,0.3,3,1.4,17.9
2018,434,Terrence Ross,SG,26,ORL,24,20,600,4.6,11.5,0.398,1.8,5.6,0.323,2.8,5.9,0.469,1.6,2.2,0.75,0.6,3.8,4.4,2.3,1.6,0.7,1.7,2.7,12.5
2018,435,Terry Rozier,PG,23,BOS,80,16,2068,5.5,13.9,0.395,2.7,7,0.381,2.8,6.9,0.41,2,2.6,0.772,1.1,5.4,6.5,4,1.4,0.3,1.4,2.1,15.7
2018,436,Ricky Rubio,PG,27,UTA,77,77,2254,5.5,13.2,0.418,1.5,4.4,0.352,4,8.8,0.451,3.5,4.1,0.866,0.7,4.9,5.6,6.5,1.9,0.2,3.3,3.3,16.1
2018,437,D'Angelo Russell,PG,21,BRK,48,35,1234,8.1,19.6,0.414,2.6,8.1,0.324,5.5,11.5,0.477,2.8,3.8,0.74,0.9,4.6,5.5,7.3,1.1,0.5,4.3,2.7,21.7
2018,438,Domantas Sabonis,C,21,IND,74,19,1810,6.8,13.1,0.514,0.3,0.7,0.351,6.5,12.4,0.524,3.3,4.5,0.75,3.3,8.1,11.4,3,0.8,0.6,2.7,4.4,17.1
2018,439,JaKarr Sampson,SF,24,SAC,22,6,344,4.6,8.5,0.543,0.5,1,0.5,4.1,7.4,0.549,1,1.7,0.625,2.2,6,8.2,0.9,0.8,2.3,0.8,5,10.8
2018,440,Dario Šarić,PF,23,PHI,78,73,2310,6.3,13.9,0.453,2.4,6.2,0.393,3.8,7.7,0.501,2.8,3.2,0.86,2.4,5.7,8.1,3.1,0.8,0.3,2.3,2.5,17.8
2018,441,Tomáš Satoranský,SG,26,WAS,73,30,1643,4.4,8.4,0.523,1,2.2,0.465,3.4,6.2,0.544,1.6,2.1,0.781,1.6,3.5,5.1,6.3,1.1,0.3,1.8,2.9,11.5
2018,442,Dennis Schröder,PG,24,ATL,67,67,2078,8.7,19.9,0.436,1.3,4.5,0.29,7.3,15.3,0.48,3.9,4.6,0.849,0.8,2.8,3.6,7.2,1.2,0.1,3.2,2.5,22.5
2018,443,Mike Scott,PF,29,WAS,76,1,1406,7.1,13.4,0.527,1.7,4.2,0.405,5.4,9.2,0.582,1.3,1.9,0.658,1.3,5,6.3,2,0.6,0.3,2,3.8,17.1
2018,444,Thabo Sefolosha,SF,33,UTA,38,6,806,5.3,10.7,0.492,1.4,3.8,0.381,3.8,7,0.551,2,2.4,0.815,1.3,5.9,7.2,1.5,2.3,0.5,1.3,2.6,13.9
2018,445,Wayne Selden,SG,23,MEM,35,9,692,6,14,0.431,2.5,6.3,0.402,3.5,7.6,0.456,2.3,3.1,0.746,0.8,2.1,2.9,3.4,0.9,0.3,2.8,3.1,16.9
2018,446,Ramon Sessions,PG,31,TOT,28,3,392,3.9,10.7,0.359,0.7,2.4,0.308,3.1,8.4,0.374,4,5.2,0.772,0.6,2.9,3.5,7.1,1.3,0.2,2.8,2.7,12.5
2018,447,Iman Shumpert,SG,27,CLE,14,6,276,2.9,7.6,0.379,0.9,3.4,0.269,2,4.2,0.469,1.4,2,0.733,0.9,4.4,5.3,2.2,1.2,0.5,2.1,2.9,8.1
2018,448,Pascal Siakam,PF,23,TOR,81,5,1679,5.4,10.7,0.508,0.6,2.8,0.22,4.8,7.8,0.612,1.2,1.9,0.621,1.7,6.1,7.8,3.4,1.3,0.9,1.4,3.6,12.6
2018,449,Xavier Silas,SG,30,BOS,2,0,7,0,15.4,0,0,10.3,0,0,5.1,0,0,0,NA,5.1,5.1,10.3,0,5.1,0,0,5.1,0
2018,450,Ben Simmons,PG,21,PHI,81,81,2732,7.2,13.2,0.545,0,0.1,0,7.2,13,0.551,2.5,4.5,0.56,1.9,6.8,8.7,8.7,1.8,0.9,3.7,2.8,16.9
2018,451,Jonathon Simmons,SG,28,ORL,69,50,2029,6.3,13.5,0.465,1.2,3.6,0.338,5.1,9.9,0.512,3.3,4.3,0.768,1.1,3.2,4.2,3,1,0.3,2.6,3.1,17.1
2018,452,Kobi Simmons,PG,20,MEM,32,12,643,4.5,10.6,0.423,0.6,2.2,0.282,3.9,8.4,0.46,1.4,1.4,1,0.8,2,2.8,3.8,1,0.3,2.5,3.4,11
2018,453,Kyle Singler,SF,29,OKC,12,0,59,4.3,12.8,0.333,1.2,3.1,0.4,3.1,9.8,0.313,4.3,7.9,0.538,0.6,5.5,6.1,1.2,0.6,0,1.8,2.4,14
2018,454,Marcus Smart,SG,23,BOS,54,11,1614,4.2,11.5,0.367,1.7,5.6,0.301,2.5,5.9,0.429,2.2,3,0.729,1,3.3,4.2,5.8,1.6,0.5,2.9,3,12.3
2018,455,Dennis Smith Jr.,PG,20,DAL,69,69,2049,7.1,18,0.395,1.9,6,0.313,5.2,12,0.435,2.4,3.4,0.694,0.9,3.7,4.6,6.3,1.2,0.3,3.4,2.7,18.4
